epoch,accuracy,loss,lr,val_accuracy,val_loss
39,0.49411765,1.6328902604533178,2.8247523e-05,0.12844036519527435,2.464923858642578
40,0.46666667,1.5159939158196543,1.9773266e-05,0.11926605552434921,1.7850087881088257
41,0.4745098,1.52084998663734,1.9773266e-05,0.12844036519527435,1.9151757955551147
42,0.5254902,1.360550726628771,1.9773266e-05,0.12844036519527435,2.2675156593322754
43,0.49803922,1.4989456798516068,1.3841286e-05,0.1376146823167801,2.178946018218994
44,0.46666667,1.4942747765896367,1.3841286e-05,0.12844036519527435,2.197166681289673
45,0.42352942,1.6420191732107425,1.3841286e-05,0.12844036519527435,2.2891693115234375
46,0.5058824,1.514824431550269,9.6889e-06,0.1376146823167801,2.3333401679992676
47,0.48235294,1.6308665574765673,9.6889e-06,0.12844036519527435,2.081244468688965
48,0.5176471,1.490815559088015,9.6889e-06,0.12844036519527435,2.187668800354004
49,0.49411765,1.4648580555822335,6.78223e-06,0.12844036519527435,2.4106180667877197
50,0.5058824,1.4994615054598042,6.78223e-06,0.11926605552434921,2.24371600151062
51,0.4862745,1.4575876792271931,6.78223e-06,0.12844036519527435,2.328922748565674
52,0.53333336,1.3316171599369424,4.747561e-06,0.12844036519527435,2.349827289581299
53,0.48235294,1.3965176834779627,4.747561e-06,0.11926605552434921,2.271104097366333
54,0.46666667,1.5732648611068725,4.747561e-06,0.12844036519527435,2.262155294418335
55,0.45490196,1.5457332180995567,3.3232927e-06,0.12844036519527435,2.5323328971862793
56,0.49803922,1.538726502306321,3.3232927e-06,0.12844036519527435,2.0825254917144775
57,0.43529412,1.5963413869633394,3.3232927e-06,0.11926605552434921,2.165980815887451
58,0.46666667,1.519352500111449,2.3263049e-06,0.12844036519527435,2.315462350845337
59,0.48235294,1.5461181706073237,2.3263049e-06,0.12844036519527435,2.446624517440796
60,0.4627451,1.6056280991610359,2.3263049e-06,0.12844036519527435,2.1891465187072754
61,0.45490196,1.3887536885691625,1.6284134e-06,0.12844036519527435,2.0790674686431885
62,0.5019608,1.4822792768478394,1.6284134e-06,0.12844036519527435,1.7994784116744995
63,0.4627451,1.4605906084472058,1.6284134e-06,0.12844036519527435,2.0913143157958984
64,0.47058824,1.4288175704432469,1.1398894e-06,0.12844036519527435,1.9558056592941284
65,0.42352942,1.5522119592217838,1.1398894e-06,0.12844036519527435,2.2831509113311768
66,0.4745098,1.4729379985846724,1.1398894e-06,0.12844036519527435,2.0806057453155518
67,0.5019608,1.4632122348336611,7.9792255e-07,0.11926605552434921,2.1714632511138916
68,0.47843137,1.5048089555665558,7.9792255e-07,0.11926605552434921,2.289457321166992
69,0.47843137,1.5855262153288898,7.9792255e-07,0.12844036519527435,2.2572014331817627
70,0.49803922,1.5026354009029912,5.5854576e-07,0.12844036519527435,2.415323257446289
71,0.47058824,1.5063423900043262,5.5854576e-07,0.12844036519527435,2.302974224090576
72,0.5176471,1.4967053969701132,5.5854576e-07,0.12844036519527435,2.0771329402923584
73,0.4745098,1.4763056194081026,3.9098202e-07,0.1376146823167801,2.361345052719116
74,0.4745098,1.4877095577763577,3.9098202e-07,0.11926605552434921,2.4272167682647705
75,0.45882353,1.4676053374421363,3.9098202e-07,0.11926605552434921,2.303555965423584
76,0.50980395,1.4828137047150556,2.7368742e-07,0.12844036519527435,2.3678486347198486
77,0.53333336,1.4350425813712326,2.7368742e-07,0.12844036519527435,2.4982895851135254
78,0.46666667,1.6213358752867755,2.7368742e-07,0.1376146823167801,2.5057382583618164
79,0.47843137,1.4954050339904486,1.915812e-07,0.12844036519527435,2.1560795307159424
80,0.5019608,1.492930075234058,1.915812e-07,0.12844036519527435,2.2232260704040527
81,0.47843137,1.594114798190547,1.915812e-07,0.12844036519527435,2.257070302963257
82,0.4862745,1.4639364985858694,1.3410684e-07,0.12844036519527435,2.394066333770752
83,0.5019608,1.4628563343309888,1.3410684e-07,0.11926605552434921,1.9476357698440552
84,0.42352942,1.6767949525047752,1.3410684e-07,0.12844036519527435,2.400066614151001
85,0.4627451,1.5335781242333206,9.387479e-08,0.12844036519527435,2.7066266536712646
86,0.4392157,1.511789272813236,9.387479e-08,0.12844036519527435,2.0882110595703125
87,0.4509804,1.5878173828125,9.387479e-08,0.12844036519527435,2.265146017074585
88,0.49411765,1.5692294363882027,6.571235e-08,0.11926605552434921,2.194406747817993
89,0.42745098,1.5150016415352914,6.571235e-08,0.12844036519527435,2.2499332427978516
90,0.45490196,1.470458202268563,6.571235e-08,0.12844036519527435,2.0146424770355225
91,0.5058824,1.4729547757728427,4.5998643e-08,0.1376146823167801,2.102559804916382
92,0.47843137,1.469374247158275,4.5998643e-08,0.12844036519527435,2.3218724727630615
93,0.4392157,1.6392799115648458,4.5998643e-08,0.12844036519527435,2.419792413711548
94,0.47058824,1.449089392493753,3.219905e-08,0.12844036519527435,2.282470464706421
95,0.47058824,1.4880225405973546,3.219905e-08,0.12844036519527435,2.002551555633545
96,0.43529412,1.591278590408026,3.219905e-08,0.12844036519527435,1.9824382066726685
97,0.46666667,1.48908508384929,2.2539336e-08,0.12844036519527435,2.2439703941345215
98,0.47058824,1.5595942039115755,2.2539336e-08,0.11926605552434921,2.3206610679626465
99,0.49019608,1.4930312507292804,2.2539336e-08,0.12844036519527435,1.9437572956085205
100,0.4862745,1.5494702044655295,1.5777536e-08,0.12844036519527435,2.0284976959228516
101,0.44705883,1.6565153135972865,1.5777536e-08,0.12844036519527435,1.920998215675354
102,0.49411765,1.4527839819590251,1.5777536e-08,0.12844036519527435,2.7801513671875
103,0.5058824,1.6324803071863512,1.1044275e-08,0.11926605552434921,1.8956667184829712
104,0.49803922,1.3802805998746086,1.1044275e-08,0.12844036519527435,2.222450017929077
105,0.47058824,1.4750453757304771,1.1044275e-08,0.12844036519527435,2.400329351425171
106,0.49411765,1.5135974467969409,7.730993e-09,0.12844036519527435,2.267530918121338
107,0.4627451,1.4454888671052222,7.730993e-09,0.12844036519527435,2.371460199356079
108,0.45882353,1.5778003019445084,7.730993e-09,0.12844036519527435,2.51943039894104
109,0.4862745,1.4168789475571875,5.411695e-09,0.12844036519527435,2.300553798675537
110,0.49019608,1.4555279605528888,5.411695e-09,0.12844036519527435,2.5157225131988525
111,0.49803922,1.4853140335456998,5.411695e-09,0.12844036519527435,2.259842872619629
112,0.47843137,1.4100790996177524,3.7881867e-09,0.12844036519527435,2.0762157440185547
113,0.4745098,1.5189167452793495,3.7881867e-09,0.12844036519527435,2.7291882038116455
114,0.4117647,1.5822352446761785,3.7881867e-09,0.12844036519527435,1.9809925556182861
115,0.5058824,1.4300638315724392,2.6517306e-09,0.11926605552434921,2.0680809020996094
116,0.4627451,1.5688919081407435,2.6517306e-09,0.12844036519527435,1.9455492496490479
117,0.47843137,1.37657857689203,2.6517306e-09,0.12844036519527435,2.2597920894622803
118,0.46666667,1.5157813193751317,1.8562114e-09,0.11926605552434921,2.3323607444763184
119,0.49411765,1.459492039680481,1.8562114e-09,0.12844036519527435,2.283189058303833
120,0.4745098,1.5594284627951829,1.8562114e-09,0.1376146823167801,2.379690408706665
121,0.48235294,1.460738987081191,1.299348e-09,0.12844036519527435,2.0930633544921875
122,0.47058824,1.4601812189700556,1.299348e-09,0.12844036519527435,2.3982226848602295
123,0.47843137,1.4233793188543882,1.299348e-09,0.12844036519527435,1.9298920631408691
124,0.4745098,1.4791751062168794,9.0954355e-10,0.12844036519527435,2.3884382247924805
125,0.47843137,1.5260509149700987,9.0954355e-10,0.12844036519527435,2.3301126956939697
